2016 Immigration policy,2020 For whom R voted (pre/early),2020 Media: TV mention,2016 Feeling Therm: Rep Party,2016 Death penalty (summary),2016 Voted in Nov election (post),2020 Media: Radio mention,2016 Media: TV news mention,2020 Party ID (basic),2020 Lib-Con 7pt scale,2020 Media: Internet mention,2020 Gun stance (difficulty buying),2016 Forced Lib or Con,Original (2016) Westat Case ID,2016 Race summary,2016 Media: Newspapers mention,2016 Attention to news,2016 For whom R voted (post),2016 ACA (2010 health care) favor/oppose,2020 For whom R voted (post),2020 Feeling Therm: Dem Party,2016 Post-election weight (full),2016 Attention to politics,2020 Attention to politics,2020 Where R is registered (pre),2016 Case ID,2016 Feeling Therm: Dem Party,2020 Voted in Nov election (post),2020 Media: Newspapers mention,2016 Party ID summary,2020 Interest in campaigns,2020 Forced Lib or Con,2016 Education level,2020 Already voted (pre),2020 Hispanic indicator,2016 Lib-Con 7pt scale,2016 Party ID (basic),2020 Age (summary),2020 Case ID,2016 Pre-election weight (full),2016 Gun stance (make it more difficult),2020 Race/Ethnicity (summary),2016 Media: Radio mention,2020 Death penalty (summary),2020 ACA approval (summary),2016 Registered to vote (pre),Panel post-election weight (2016-2020),2016 Strength of Party ID,2020 Media: No mention,2016 For whom R voted (pre),2020 Party ID summary,2020 Strength of Party ID,2020 Immigration policy,2016 Hispanic indicator,2016 Interest in campaigns,2020 Mode of interview (pre),Panel pre-election weight (2016-2020),2020 Education level,2020 Feeling Therm: Rep Party,2016 Age group,2016 Mode of interview,2016 Voted for President (pre)
3.0,-1.0,0.0,61.0,1.0,4.0,0.0,1.0,3.0,6.0,1.0,3.0,3.0,406324.0,1.0,1.0,4.0,2.0,7.0,2.0,0.0,2.6669,4.0,4.0,1.0,4496.0,41.0,4.0,0.0,4.0,2.0,-1.0,9.0,2.0,2.0,99.0,3.0,50.0,226567.0,2.7188,3.0,1.0,1.0,2.0,6.0,2.0,2.8911121654298744,-1.0,0.0,-1.0,4.0,-1.0,1.0,2.0,3.0,3.0,3.152059498599932,2.0,60.0,7.0,2.0,-1.0
1.0,-1.0,1.0,50.0,1.0,3.0,1.0,0.0,2.0,7.0,0.0,3.0,2.0,406335.0,1.0,0.0,3.0,-1.0,7.0,2.0,0.0,0.5888,2.0,1.0,3.0,4500.0,50.0,4.0,1.0,4.0,1.0,-1.0,10.0,2.0,2.0,99.0,3.0,51.0,207092.0,0.6442,3.0,1.0,0.0,1.0,7.0,1.0,0.5403941671270652,-1.0,0.0,-1.0,7.0,1.0,3.0,2.0,2.0,3.0,0.5899383659131316,2.0,100.0,7.0,2.0,-1.0
3.0,-1.0,0.0,60.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,2.0,-1.0,406336.0,1.0,0.0,1.0,2.0,7.0,-9.0,40.0,0.454,1.0,1.0,1.0,4501.0,16.0,4.0,0.0,6.0,3.0,2.0,11.0,2.0,2.0,5.0,2.0,-9.0,217334.0,0.4498,3.0,1.0,0.0,1.0,7.0,1.0,0.5957208144878959,2.0,1.0,-1.0,5.0,-1.0,3.0,2.0,1.0,3.0,0.4376023263537898,4.0,70.0,6.0,2.0,-1.0
3.0,-1.0,0.0,56.0,1.0,4.0,1.0,1.0,2.0,6.0,0.0,2.0,-1.0,406346.0,1.0,0.0,3.0,2.0,6.0,2.0,0.0,0.9284,2.0,3.0,1.0,4505.0,50.0,4.0,0.0,6.0,2.0,-1.0,13.0,2.0,2.0,5.0,2.0,-9.0,213899.0,0.9279,3.0,1.0,1.0,1.0,7.0,1.0,0.8084923883913387,2.0,0.0,-1.0,7.0,1.0,1.0,2.0,2.0,3.0,0.8044257573238512,6.0,90.0,9.0,2.0,-1.0
2.0,-1.0,0.0,70.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,-1.0,406347.0,1.0,1.0,4.0,-1.0,5.0,2.0,30.0,0.9926,4.0,4.0,1.0,4506.0,40.0,4.0,0.0,3.0,2.0,-1.0,9.0,2.0,2.0,5.0,3.0,48.0,228914.0,0.9414,3.0,1.0,1.0,1.0,4.0,3.0,1.3488586793456938,-1.0,0.0,-1.0,6.0,2.0,1.0,2.0,2.0,3.0,1.3929776525702144,2.0,60.0,6.0,2.0,-1.0
3.0,-1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,406348.0,1.0,1.0,1.0,1.0,4.0,1.0,100.0,0.4318,2.0,2.0,1.0,4507.0,100.0,4.0,0.0,3.0,1.0,1.0,13.0,2.0,1.0,4.0,3.0,58.0,203953.0,0.4512,1.0,3.0,1.0,1.0,1.0,1.0,0.3428677021071716,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,0.3397432640545557,6.0,0.0,8.0,2.0,-1.0
2.0,-1.0,1.0,35.0,1.0,4.0,0.0,1.0,1.0,99.0,0.0,3.0,2.0,406353.0,1.0,0.0,4.0,1.0,4.0,1.0,70.0,1.321,4.0,4.0,1.0,4509.0,76.0,4.0,0.0,2.0,3.0,2.0,9.0,2.0,2.0,4.0,1.0,43.0,232760.0,1.2901,3.0,1.0,0.0,2.0,2.0,1.0,1.2571750041155916,2.0,0.0,-1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.2747661721815662,2.0,70.0,5.0,2.0,-1.0
3.0,-1.0,-5.0,42.0,1.0,4.0,-5.0,1.0,2.0,6.0,-5.0,-5.0,-1.0,406354.0,1.0,1.0,2.0,2.0,7.0,2.0,5.0,0.8303,1.0,1.0,2.0,4510.0,8.0,4.0,-5.0,7.0,1.0,-1.0,14.0,2.0,2.0,6.0,2.0,47.0,234605.0,0.8631,3.0,1.0,1.0,1.0,-5.0,1.0,0.987377766499648,1.0,-5.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.7876552261192581,8.0,75.0,6.0,2.0,-1.0
3.0,-1.0,1.0,50.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,406358.0,5.0,1.0,4.0,-1.0,4.0,-1.0,60.0,2.1868,3.0,3.0,2.0,4511.0,50.0,2.0,0.0,1.0,2.0,2.0,9.0,2.0,1.0,4.0,1.0,21.0,206075.0,2.1594,-9.0,3.0,1.0,4.0,2.0,1.0,3.1648552661581344,1.0,0.0,-1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.852964762409193,1.0,0.0,1.0,2.0,-1.0
3.0,-1.0,1.0,20.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,-1.0,406360.0,1.0,1.0,1.0,-1.0,2.0,1.0,60.0,0.363,1.0,1.0,2.0,4512.0,70.0,4.0,1.0,1.0,1.0,-1.0,13.0,2.0,2.0,2.0,1.0,30.0,202202.0,0.398,1.0,1.0,1.0,2.0,1.0,2.0,0.3533612311148892,1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,0.3899228773100869,6.0,0.0,3.0,2.0,-1.0
3.0,-1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,406361.0,1.0,0.0,3.0,1.0,1.0,1.0,100.0,1.1868,3.0,1.0,1.0,4513.0,100.0,4.0,0.0,1.0,1.0,-1.0,9.0,2.0,2.0,2.0,1.0,63.0,212247.0,1.1623,1.0,1.0,1.0,1.0,1.0,1.0,1.037563222790209,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.1713181433442106,1.0,0.0,9.0,2.0,-1.0
2.0,-1.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,406370.0,1.0,0.0,2.0,-1.0,4.0,1.0,30.0,1.1637,3.0,3.0,2.0,4516.0,70.0,4.0,1.0,1.0,3.0,-1.0,11.0,2.0,2.0,4.0,1.0,26.0,210302.0,1.0891,1.0,1.0,0.0,1.0,4.0,1.0,1.1882459697968246,1.0,0.0,-1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.279013251507427,3.0,0.0,2.0,2.0,-1.0
3.0,-1.0,1.0,85.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,406374.0,5.0,1.0,4.0,-1.0,4.0,-1.0,50.0,0.4317,4.0,4.0,1.0,4518.0,40.0,1.0,0.0,6.0,2.0,2.0,10.0,2.0,1.0,99.0,2.0,34.0,221029.0,0.4447,1.0,3.0,1.0,2.0,4.0,1.0,0.5248137911204616,2.0,0.0,-1.0,6.0,2.0,3.0,1.0,1.0,3.0,0.4487626134880659,3.0,60.0,4.0,2.0,-1.0
3.0,-1.0,1.0,70.0,1.0,4.0,1.0,1.0,3.0,99.0,1.0,1.0,3.0,406375.0,2.0,1.0,1.0,2.0,7.0,-1.0,70.0,0.4492,1.0,1.0,1.0,4519.0,70.0,2.0,1.0,2.0,1.0,2.0,12.0,2.0,2.0,99.0,1.0,-9.0,215567.0,0.4194,3.0,-9.0,1.0,2.0,7.0,1.0,0.6971640909088386,2.0,0.0,-1.0,3.0,-1.0,-9.0,2.0,1.0,3.0,0.5516567939187167,6.0,70.0,9.0,2.0,-1.0
1.0,-1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,6.0,1.0,3.0,-1.0,406376.0,1.0,1.0,1.0,2.0,7.0,2.0,0.0,0.4046,1.0,1.0,1.0,4520.0,0.0,4.0,0.0,6.0,3.0,-1.0,10.0,2.0,2.0,6.0,2.0,80.0,227751.0,0.4082,3.0,1.0,1.0,-2.0,7.0,1.0,0.3997244185517113,2.0,0.0,-1.0,5.0,-1.0,2.0,2.0,1.0,3.0,0.3974093010617467,3.0,40.0,13.0,2.0,-1.0
2.0,-1.0,0.0,30.0,1.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,406377.0,1.0,0.0,4.0,3.0,4.0,2.0,15.0,1.0338,4.0,1.0,1.0,4521.0,50.0,4.0,1.0,4.0,1.0,-1.0,13.0,2.0,2.0,4.0,3.0,51.0,204208.0,1.0139,3.0,1.0,0.0,2.0,4.0,1.0,0.8143741386413351,-1.0,0.0,-1.0,5.0,-1.0,3.0,2.0,2.0,3.0,0.812429363183129,6.0,40.0,7.0,2.0,-1.0
3.0,-1.0,1.0,52.0,1.0,4.0,0.0,1.0,1.0,99.0,1.0,1.0,3.0,406382.0,1.0,1.0,4.0,1.0,7.0,1.0,70.0,1.0933,4.0,3.0,1.0,4523.0,51.0,4.0,0.0,6.0,2.0,2.0,9.0,2.0,2.0,4.0,2.0,59.0,204949.0,1.1862,1.0,1.0,1.0,1.0,2.0,1.0,0.8806396330404113,2.0,0.0,-1.0,1.0,1.0,3.0,2.0,3.0,3.0,0.9676915788022488,2.0,30.0,9.0,2.0,-1.0
4.0,-1.0,1.0,0.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0,406384.0,1.0,0.0,3.0,1.0,2.0,1.0,30.0,1.0338,3.0,3.0,1.0,4525.0,0.0,4.0,1.0,3.0,2.0,-1.0,14.0,2.0,2.0,1.0,5.0,45.0,209456.0,1.0139,1.0,1.0,1.0,4.0,2.0,1.0,0.7665648291918528,-1.0,0.0,-1.0,3.0,-1.0,4.0,2.0,1.0,3.0,0.8126503369764055,7.0,0.0,6.0,2.0,-1.0
1.0,-1.0,1.0,50.0,1.0,4.0,1.0,0.0,1.0,99.0,1.0,3.0,3.0,406386.0,2.0,0.0,3.0,1.0,6.0,1.0,70.0,3.0542,2.0,3.0,1.0,4526.0,99.0,4.0,1.0,2.0,1.0,2.0,9.0,2.0,2.0,99.0,1.0,42.0,224868.0,3.1175,1.0,6.0,1.0,3.0,4.0,1.0,3.14864852120068,2.0,0.0,-1.0,2.0,2.0,4.0,2.0,2.0,3.0,3.2640503804563523,2.0,50.0,5.0,2.0,-1.0
4.0,-1.0,1.0,60.0,2.0,4.0,1.0,0.0,2.0,99.0,0.0,-6.0,3.0,406389.0,2.0,0.0,2.0,-1.0,2.0,-6.0,-9.0,0.8457,1.0,2.0,1.0,4528.0,50.0,-6.0,0.0,7.0,1.0,2.0,10.0,1.0,2.0,99.0,2.0,63.0,203335.0,0.8568,3.0,2.0,0.0,1.0,-6.0,1.0,,1.0,0.0,-1.0,6.0,2.0,3.0,2.0,2.0,3.0,0.9989771879502808,1.0,-9.0,9.0,2.0,-1.0
2.0,-1.0,1.0,50.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,3.0,-1.0,406393.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.9677,1.0,1.0,1.0,4529.0,50.0,4.0,0.0,6.0,1.0,-1.0,13.0,2.0,1.0,5.0,2.0,52.0,216096.0,0.998,3.0,3.0,1.0,1.0,4.0,1.0,0.8413064747872058,2.0,0.0,-1.0,5.0,-1.0,2.0,2.0,1.0,3.0,0.8135866594717069,6.0,50.0,7.0,2.0,-1.0
3.0,-1.0,1.0,15.0,1.0,4.0,0.0,1.0,3.0,99.0,0.0,3.0,3.0,406394.0,1.0,0.0,3.0,4.0,7.0,2.0,30.0,3.3456,3.0,2.0,1.0,4530.0,50.0,4.0,0.0,4.0,2.0,2.0,9.0,2.0,2.0,99.0,3.0,57.0,212209.0,3.4171,1.0,1.0,0.0,1.0,7.0,3.0,3.2304217002993045,-1.0,0.0,-1.0,4.0,-1.0,3.0,2.0,2.0,3.0,3.251299346752547,2.0,70.0,8.0,2.0,-1.0
3.0,-1.0,1.0,60.0,4.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,-1.0,406404.0,1.0,1.0,2.0,3.0,2.0,1.0,50.0,0.9119,1.0,2.0,1.0,4532.0,16.0,4.0,0.0,6.0,1.0,-1.0,13.0,2.0,2.0,5.0,2.0,52.0,201773.0,0.9579,3.0,1.0,1.0,4.0,1.0,1.0,0.7900969711759043,2.0,0.0,-1.0,6.0,2.0,3.0,2.0,1.0,3.0,0.7554535989767402,6.0,30.0,7.0,2.0,-1.0
1.0,-1.0,1.0,84.0,1.0,4.0,0.0,1.0,2.0,6.0,0.0,3.0,-1.0,406405.0,1.0,1.0,1.0,2.0,6.0,-1.0,15.0,1.3165,2.0,2.0,1.0,4533.0,32.0,1.0,1.0,7.0,2.0,-1.0,9.0,2.0,2.0,6.0,2.0,80.0,207016.0,1.3015,1.0,1.0,1.0,1.0,6.0,1.0,1.481785753425828,1.0,0.0,-1.0,6.0,2.0,1.0,2.0,1.0,3.0,1.1896465786596402,1.0,85.0,13.0,2.0,-1.0
3.0,-1.0,1.0,40.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,406410.0,1.0,0.0,3.0,1.0,4.0,-1.0,30.0,0.9133,2.0,2.0,1.0,4535.0,60.0,4.0,0.0,3.0,2.0,2.0,10.0,2.0,2.0,4.0,3.0,57.0,234971.0,0.9347,3.0,1.0,0.0,1.0,1.0,1.0,1.0521295534636148,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,2.0,3.0,0.7867841173308128,3.0,30.0,8.0,2.0,-1.0
3.0,-1.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0,406412.0,2.0,0.0,3.0,1.0,1.0,1.0,60.0,0.3459,3.0,2.0,1.0,4536.0,100.0,4.0,1.0,1.0,2.0,-1.0,10.0,2.0,2.0,1.0,1.0,34.0,212339.0,0.384,1.0,2.0,1.0,4.0,2.0,2.0,0.3491816179577369,1.0,0.0,-1.0,2.0,2.0,3.0,2.0,2.0,3.0,0.3307801329358646,6.0,30.0,4.0,2.0,-1.0
3.0,-1.0,1.0,70.0,4.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,-1.0,406420.0,1.0,1.0,1.0,2.0,7.0,1.0,40.0,0.3741,1.0,1.0,1.0,4538.0,30.0,4.0,1.0,5.0,1.0,2.0,14.0,2.0,2.0,5.0,3.0,76.0,225779.0,0.3648,1.0,1.0,0.0,4.0,7.0,1.0,0.3478830935022217,-1.0,0.0,-1.0,5.0,-1.0,3.0,2.0,1.0,3.0,0.3930411748742597,7.0,70.0,12.0,2.0,-1.0
1.0,-1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,6.0,0.0,3.0,-1.0,406421.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,1.151,2.0,1.0,1.0,4539.0,0.0,4.0,0.0,5.0,1.0,-1.0,9.0,2.0,2.0,6.0,3.0,-9.0,212872.0,1.1378,1.0,1.0,0.0,1.0,6.0,1.0,1.0434130052719377,-1.0,0.0,-1.0,5.0,-1.0,1.0,2.0,1.0,3.0,1.0921001893205755,2.0,50.0,-2.0,2.0,-1.0
3.0,-1.0,0.0,40.0,1.0,3.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,406423.0,1.0,1.0,3.0,-1.0,6.0,-1.0,30.0,0.8893,2.0,2.0,2.0,4540.0,40.0,2.0,0.0,4.0,1.0,1.0,10.0,2.0,2.0,4.0,5.0,33.0,204567.0,0.9103,3.0,1.0,0.0,3.0,1.0,2.0,1.361647058453098,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,2.0,3.0,0.9466239984636292,3.0,30.0,3.0,2.0,-1.0
3.0,-1.0,0.0,61.0,1.0,4.0,0.0,1.0,2.0,6.0,1.0,1.0,2.0,406425.0,1.0,1.0,1.0,2.0,6.0,2.0,0.0,0.8378,1.0,1.0,1.0,4541.0,31.0,4.0,0.0,6.0,1.0,-1.0,11.0,2.0,2.0,99.0,2.0,72.0,227157.0,0.8071,3.0,1.0,0.0,1.0,7.0,1.0,0.6701282599061155,2.0,0.0,-1.0,7.0,1.0,3.0,2.0,1.0,3.0,0.7415386044649299,95.0,100.0,11.0,2.0,-1.0
4.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.0,406448.0,5.0,0.0,1.0,-1.0,1.0,-1.0,100.0,0.4317,1.0,1.0,1.0,4545.0,100.0,-1.0,0.0,1.0,1.0,-1.0,11.0,1.0,1.0,2.0,1.0,36.0,210067.0,0.4447,1.0,3.0,0.0,2.0,1.0,2.0,0.3422347002066881,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,0.3949075595380473,4.0,0.0,4.0,2.0,1.0
3.0,-1.0,1.0,60.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,406454.0,1.0,1.0,1.0,3.0,7.0,-1.0,75.0,0.8242,1.0,1.0,1.0,4546.0,30.0,3.0,1.0,4.0,1.0,-1.0,12.0,2.0,2.0,4.0,3.0,39.0,208248.0,0.807,2.0,1.0,1.0,4.0,1.0,1.0,0.8777397984982792,-1.0,0.0,-1.0,4.0,-1.0,4.0,2.0,1.0,3.0,0.6944138394939448,3.0,10.0,5.0,2.0,-1.0
2.0,-1.0,1.0,15.0,2.0,4.0,0.0,1.0,2.0,5.0,0.0,3.0,2.0,406457.0,1.0,1.0,2.0,1.0,6.0,1.0,60.0,1.7736,1.0,1.0,1.0,4547.0,50.0,4.0,0.0,6.0,1.0,-1.0,13.0,2.0,2.0,4.0,2.0,46.0,229849.0,1.7986,3.0,1.0,1.0,1.0,4.0,1.0,1.3816196083182424,2.0,0.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.4558995807607793,6.0,40.0,6.0,2.0,-1.0
1.0,-1.0,1.0,78.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,3.0,2.0,406458.0,1.0,0.0,5.0,-1.0,2.0,2.0,30.0,0.362,4.0,4.0,1.0,4548.0,25.0,4.0,0.0,7.0,3.0,-1.0,10.0,2.0,2.0,99.0,2.0,35.0,202950.0,0.3695,3.0,1.0,0.0,1.0,4.0,1.0,0.3542646593890803,1.0,0.0,-1.0,7.0,1.0,2.0,2.0,3.0,3.0,0.3802872353847858,3.0,85.0,4.0,2.0,-1.0
3.0,-1.0,1.0,69.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,406459.0,1.0,1.0,3.0,2.0,4.0,-1.0,58.0,0.8739,3.0,2.0,1.0,4549.0,45.0,4.0,1.0,3.0,2.0,-1.0,13.0,2.0,2.0,4.0,3.0,58.0,236373.0,0.9012,1.0,1.0,1.0,2.0,4.0,1.0,1.0822083869122372,-1.0,0.0,-1.0,6.0,2.0,3.0,2.0,1.0,3.0,0.7618869519428682,6.0,90.0,8.0,2.0,-1.0
1.0,-1.0,1.0,-99.0,1.0,4.0,1.0,0.0,2.0,7.0,1.0,3.0,-1.0,406465.0,1.0,0.0,-1.0,2.0,2.0,2.0,0.0,1.5205,4.0,4.0,1.0,4550.0,-99.0,4.0,0.0,7.0,3.0,-1.0,9.0,2.0,2.0,7.0,2.0,26.0,205102.0,1.5501,3.0,1.0,0.0,1.0,4.0,1.0,1.4546021820374573,1.0,0.0,-1.0,7.0,1.0,1.0,2.0,3.0,3.0,1.611081705725617,2.0,85.0,2.0,2.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,-1.0,406466.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,0.6182,2.0,2.0,1.0,4551.0,85.0,4.0,1.0,1.0,1.0,-1.0,13.0,2.0,2.0,2.0,1.0,69.0,223896.0,0.6254,1.0,1.0,1.0,2.0,1.0,1.0,0.505828955085655,1.0,0.0,-1.0,1.0,1.0,4.0,2.0,1.0,3.0,0.5132300695233152,6.0,30.0,11.0,2.0,-1.0
4.0,-1.0,1.0,15.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,406467.0,1.0,0.0,4.0,1.0,1.0,1.0,85.0,0.7766,3.0,1.0,1.0,4552.0,100.0,4.0,1.0,1.0,1.0,-1.0,13.0,2.0,2.0,3.0,1.0,32.0,204918.0,0.8393,1.0,1.0,1.0,4.0,1.0,1.0,0.7263985700844714,1.0,0.0,-1.0,1.0,1.0,4.0,2.0,3.0,3.0,0.7168646687753042,6.0,15.0,3.0,2.0,-1.0
3.0,-1.0,1.0,50.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,406468.0,1.0,1.0,4.0,-1.0,4.0,1.0,70.0,2.7043,3.0,2.0,1.0,4553.0,50.0,4.0,0.0,2.0,2.0,1.0,9.0,2.0,2.0,4.0,1.0,54.0,228730.0,2.7045,3.0,1.0,0.0,1.0,2.0,1.0,2.6097754108124858,2.0,0.0,-1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.819447259760823,2.0,15.0,8.0,2.0,-1.0
3.0,-1.0,1.0,85.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,406469.0,2.0,1.0,2.0,1.0,4.0,-1.0,70.0,2.0773,2.0,1.0,2.0,4554.0,50.0,4.0,1.0,7.0,1.0,2.0,10.0,2.0,2.0,99.0,2.0,49.0,224929.0,2.113,1.0,2.0,1.0,3.0,1.0,1.0,2.869702136210424,1.0,0.0,-1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.960298999479681,6.0,40.0,2.0,2.0,-1.0
1.0,-1.0,1.0,85.0,1.0,4.0,0.0,1.0,2.0,7.0,1.0,1.0,-1.0,406479.0,1.0,1.0,1.0,2.0,7.0,2.0,0.0,0.8864,2.0,2.0,1.0,4555.0,30.0,4.0,1.0,7.0,1.0,-1.0,10.0,2.0,2.0,7.0,2.0,67.0,203687.0,0.8664,1.0,1.0,1.0,1.0,7.0,1.0,0.7355590363210871,1.0,0.0,-1.0,7.0,1.0,2.0,2.0,1.0,3.0,0.7959849675351535,3.0,100.0,10.0,2.0,-1.0
1.0,-1.0,1.0,85.0,1.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,-1.0,406480.0,1.0,1.0,3.0,2.0,7.0,2.0,15.0,1.6143,3.0,2.0,1.0,4556.0,53.0,4.0,0.0,7.0,1.0,-1.0,9.0,2.0,2.0,7.0,2.0,70.0,202097.0,1.6065,1.0,1.0,1.0,1.0,4.0,2.0,1.5355204638344844,1.0,0.0,-1.0,7.0,1.0,3.0,2.0,2.0,3.0,1.641516699534128,2.0,85.0,11.0,2.0,-1.0
3.0,-1.0,0.0,50.0,4.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,406484.0,2.0,1.0,3.0,-1.0,2.0,-1.0,85.0,3.3586,3.0,4.0,3.0,4557.0,70.0,2.0,0.0,2.0,2.0,-1.0,9.0,2.0,2.0,99.0,1.0,46.0,228037.0,3.5861,1.0,2.0,1.0,3.0,2.0,1.0,5.5592612032707525,2.0,1.0,-1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.453324055220564,8.0,40.0,6.0,2.0,-1.0
4.0,-1.0,0.0,16.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,406489.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,2.4978,2.0,1.0,1.0,4558.0,88.0,4.0,0.0,1.0,1.0,-1.0,9.0,2.0,2.0,2.0,1.0,23.0,227928.0,2.641,1.0,1.0,0.0,4.0,1.0,1.0,2.143834031184564,1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.295810308438828,6.0,0.0,1.0,2.0,-1.0
3.0,-1.0,1.0,30.0,3.0,4.0,1.0,1.0,3.0,99.0,1.0,-9.0,-1.0,406490.0,1.0,1.0,1.0,-1.0,4.0,1.0,70.0,0.7631,2.0,2.0,1.0,4559.0,70.0,4.0,1.0,4.0,2.0,-9.0,13.0,2.0,2.0,5.0,3.0,62.0,215086.0,0.7598,1.0,1.0,1.0,4.0,1.0,1.0,0.687509109941147,-1.0,0.0,-1.0,3.0,-1.0,3.0,2.0,1.0,3.0,0.6865850489037525,6.0,30.0,9.0,2.0,-1.0
4.0,-1.0,0.0,23.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,-1.0,406492.0,1.0,0.0,3.0,1.0,3.0,1.0,80.0,0.7226,3.0,2.0,1.0,4560.0,50.0,4.0,1.0,3.0,2.0,-1.0,13.0,2.0,2.0,3.0,3.0,38.0,200602.0,0.7397,3.0,1.0,0.0,4.0,1.0,1.0,0.578773241621691,-1.0,0.0,-1.0,3.0,-1.0,4.0,2.0,2.0,3.0,0.570873190364521,6.0,0.0,4.0,2.0,-1.0
3.0,-1.0,1.0,100.0,1.0,-1.0,0.0,1.0,2.0,6.0,0.0,3.0,3.0,406495.0,1.0,1.0,3.0,-1.0,7.0,2.0,0.0,0.671,2.0,2.0,3.0,4561.0,15.0,4.0,0.0,6.0,1.0,-1.0,10.0,2.0,2.0,99.0,2.0,31.0,216904.0,0.6842,1.0,1.0,0.0,1.0,5.0,3.0,0.5818389768301769,2.0,0.0,-1.0,6.0,2.0,3.0,2.0,2.0,3.0,0.620986101877827,4.0,85.0,3.0,2.0,-1.0
2.0,-1.0,1.0,30.0,4.0,4.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,406501.0,1.0,0.0,3.0,1.0,1.0,1.0,85.0,0.7755,3.0,2.0,1.0,4562.0,85.0,4.0,1.0,3.0,1.0,-1.0,13.0,2.0,2.0,99.0,3.0,27.0,220538.0,0.8503,2.0,1.0,0.0,3.0,1.0,2.0,0.6325246521194064,-1.0,0.0,-1.0,3.0,-1.0,1.0,2.0,1.0,3.0,0.7239717606885758,7.0,0.0,2.0,2.0,-1.0
3.0,-1.0,1.0,60.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,3.0,-1.0,406502.0,1.0,0.0,5.0,2.0,7.0,-9.0,15.0,0.9119,1.0,2.0,1.0,4563.0,30.0,4.0,0.0,7.0,2.0,-9.0,10.0,1.0,2.0,6.0,2.0,-9.0,223667.0,0.9579,3.0,1.0,0.0,1.0,4.0,1.0,1.1379918869153045,1.0,0.0,-1.0,5.0,-1.0,2.0,2.0,1.0,3.0,0.8182614467736817,3.0,60.0,7.0,2.0,-1.0
